Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_30_85,VPWR,li1,45.0800,95.2000,1.799792
FILLER_30_83,VPWR,li1,43.9300,95.2000,1.799792
FILLER_30_77,VPWR,li1,42.3200,95.2000,1.799808
FILLER_30_41,VPWR,li1,26.2200,95.2000,1.799902
FILLER_30_29,VPWR,li1,21.6200,95.2000,1.799932
FILLER_30_23,VPWR,li1,16.5600,95.2000,1.799932
FILLER_30_15,VPWR,li1,14.2600,95.2000,1.799931
FILLER_30_9,VPWR,li1,10.3500,95.2000,1.799931
FILLER_29_192,VPWR,li1,94.5300,89.7600,1.799178
FILLER_29_184,VPWR,li1,92.0000,89.7600,1.799186
FILLER_29_156,VPWR,li1,77.5100,89.7600,1.799263
FILLER_29_152,VPWR,li1,76.3600,89.7600,1.799284
FILLER_29_126,VPWR,li1,64.1700,89.7600,1.799388
FILLER_29_118,VPWR,li1,60.2600,89.7600,1.799441
FILLER_29_106,VPWR,li1,55.6600,89.7600,1.799488
FILLER_29_90,VPWR,li1,47.3800,89.7600,1.799569
FILLER_29_82,VPWR,li1,43.4700,89.7600,1.799613
FILLER_29_74,VPWR,li1,41.4000,89.7600,1.799636
FILLER_29_43,VPWR,li1,25.7600,89.7600,1.799820
FILLER_29_35,VPWR,li1,23.4600,89.7600,1.799868
FILLER_29_23,VPWR,li1,18.8600,89.7600,1.799864
FILLER_28_210,VPWR,li1,102.3500,89.7600,1.799157
FILLER_28_205,VPWR,li1,100.2800,89.7600,1.799161
FILLER_28_197,VPWR,li1,97.9800,89.7600,1.799167
FILLER_28_194,VPWR,li1,95.2200,89.7600,1.799178
FILLER_28_186,VPWR,li1,92.9200,89.7600,1.799186
FILLER_28_136,VPWR,li1,68.3100,89.7600,1.799361
FILLER_28_130,VPWR,li1,66.7000,89.7600,1.799361
FILLER_28_118,VPWR,li1,62.5600,89.7600,1.799417
FILLER_28_113,VPWR,li1,57.9600,89.7600,1.799461
FILLER_28_101,VPWR,li1,54.7400,89.7600,1.799488
FILLER_28_92,VPWR,li1,49.2200,89.7600,1.799548
FILLER_28_85,VPWR,li1,44.8500,89.7600,1.799613
FILLER_28_82,VPWR,li1,43.7000,89.7600,1.799613
FILLER_28_64,VPWR,li1,36.8000,89.7600,1.799690
FILLER_28_60,VPWR,li1,33.3500,89.7600,1.799730
FILLER_28_55,VPWR,li1,31.0500,89.7600,1.799773
FILLER_28_51,VPWR,li1,29.9000,89.7600,1.799773
FILLER_28_39,VPWR,li1,26.2200,89.7600,1.799820
FILLER_28_35,VPWR,li1,21.8500,89.7600,1.799868
FILLER_28_29,VPWR,li1,20.2400,89.7600,1.799864
FILLER_28_26,VPWR,li1,17.9400,89.7600,1.799862
FILLER_27_194,VPWR,li1,94.9900,84.3200,1.798767
FILLER_27_190,VPWR,li1,93.8400,84.3200,1.798767
FILLER_27_182,VPWR,li1,89.4700,84.3200,1.798782
FILLER_27_169,VPWR,li1,83.4900,84.3200,1.798819
FILLER_27_167,VPWR,li1,82.5700,84.3200,1.798819
FILLER_27_161,VPWR,li1,80.2700,84.3200,1.798830
FILLER_27_136,VPWR,li1,68.5400,84.3200,1.798959
FILLER_27_124,VPWR,li1,65.3200,84.3200,1.798982
FILLER_27_116,VPWR,li1,59.1100,84.3200,1.799064
FILLER_27_106,VPWR,li1,54.5100,84.3200,1.799127
FILLER_27_70,VPWR,li1,37.9500,84.3200,1.799425
FILLER_27_64,VPWR,li1,36.3400,84.3200,1.799425
FILLER_27_54,VPWR,li1,30.8200,84.3200,1.799542
FILLER_27_46,VPWR,li1,28.5200,84.3200,1.799621
FILLER_27_23,VPWR,li1,16.7900,84.3200,1.799766
FILLER_27_15,VPWR,li1,14.2600,84.3200,1.799766
FILLER_27_3,VPWR,li1,9.6600,84.3200,1.799766
FILLER_26_210,VPWR,li1,102.3500,84.3200,1.798744
FILLER_26_205,VPWR,li1,100.2800,84.3200,1.798748
FILLER_26_197,VPWR,li1,97.9800,84.3200,1.798754
FILLER_26_193,VPWR,li1,94.9900,84.3200,1.798767
FILLER_26_185,VPWR,li1,92.4600,84.3200,1.798775
FILLER_26_178,VPWR,li1,87.8600,84.3200,1.798790
FILLER_26_161,VPWR,li1,82.3400,84.3200,1.798819
FILLER_26_128,VPWR,li1,67.1600,84.3200,1.798959
FILLER_26_119,VPWR,li1,60.7200,84.3200,1.799064
FILLER_26_107,VPWR,li1,57.5000,84.3200,1.799089
FILLER_26_94,VPWR,li1,49.4500,84.3200,1.799219
FILLER_26_83,VPWR,li1,43.9300,84.3200,1.799298
FILLER_26_77,VPWR,li1,42.3200,84.3200,1.799298
FILLER_26_29,VPWR,li1,20.7000,84.3200,1.799766
FILLER_26_27,VPWR,li1,18.1700,84.3200,1.799766
FILLER_26_15,VPWR,li1,15.1800,84.3200,1.799766
FILLER_26_3,VPWR,li1,9.6600,84.3200,1.799766
FILLER_25_199,VPWR,li1,99.8200,78.8800,1.799259
FILLER_25_187,VPWR,li1,94.3000,78.8800,1.799269
FILLER_25_175,VPWR,li1,88.7800,78.8800,1.799280
FILLER_25_169,VPWR,li1,83.4900,78.8800,1.799294
FILLER_25_137,VPWR,li1,70.3800,78.8800,1.799350
FILLER_25_125,VPWR,li1,65.7800,78.8800,1.799376
FILLER_25_105,VPWR,li1,54.2800,78.8800,1.799464
FILLER_25_99,VPWR,li1,51.2900,78.8800,1.799483
FILLER_25_95,VPWR,li1,50.1400,78.8800,1.799483
FILLER_25_70,VPWR,li1,37.9500,78.8800,1.799625
FILLER_25_66,VPWR,li1,36.8000,78.8800,1.799625
FILLER_25_57,VPWR,li1,32.4300,78.8800,1.799690
FILLER_25_50,VPWR,li1,29.9000,78.8800,1.799728
FILLER_25_43,VPWR,li1,26.2200,78.8800,1.799783
FILLER_25_35,VPWR,li1,22.3100,78.8800,1.799848
FILLER_25_27,VPWR,li1,19.7800,78.8800,1.799848
FILLER_25_15,VPWR,li1,15.1800,78.8800,1.799848
FILLER_25_3,VPWR,li1,9.6600,78.8800,1.799848
FILLER_24_214,VPWR,li1,104.1900,78.8800,1.799254
FILLER_24_210,VPWR,li1,103.0400,78.8800,1.799254
FILLER_24_205,VPWR,li1,100.2800,78.8800,1.799259
FILLER_24_197,VPWR,li1,97.9800,78.8800,1.799262
FILLER_24_195,VPWR,li1,95.4500,78.8800,1.799269
FILLER_24_189,VPWR,li1,93.8400,78.8800,1.799269
FILLER_24_173,VPWR,li1,86.0200,78.8800,1.799289
FILLER_24_169,VPWR,li1,83.4900,78.8800,1.799294
FILLER_24_165,VPWR,li1,82.3400,78.8800,1.799302
FILLER_24_141,VPWR,li1,70.6100,78.8800,1.799350
FILLER_24_128,VPWR,li1,67.1600,78.8800,1.799376
FILLER_24_118,VPWR,li1,60.2600,78.8800,1.799410
FILLER_24_106,VPWR,li1,57.0400,78.8800,1.799443
FILLER_24_97,VPWR,li1,51.0600,78.8800,1.799483
FILLER_24_85,VPWR,li1,47.3800,78.8800,1.799503
FILLER_24_82,VPWR,li1,43.7000,78.8800,1.799530
FILLER_24_58,VPWR,li1,32.4300,78.8800,1.799690
FILLER_24_54,VPWR,li1,31.2800,78.8800,1.799728
FILLER_24_42,VPWR,li1,27.6000,78.8800,1.799783
FILLER_24_33,VPWR,li1,20.9300,78.8800,1.799848
FILLER_24_15,VPWR,li1,13.1100,78.8800,1.799848
FILLER_24_3,VPWR,li1,9.6600,78.8800,1.799848
FILLER_23_192,VPWR,li1,94.5300,73.4400,1.798631
FILLER_23_176,VPWR,li1,86.7100,73.4400,1.798664
FILLER_23_172,VPWR,li1,85.5600,73.4400,1.798675
FILLER_23_146,VPWR,li1,73.1400,73.4400,1.798773
FILLER_23_134,VPWR,li1,69.9200,73.4400,1.798825
FILLER_23_125,VPWR,li1,63.4800,73.4400,1.798931
FILLER_23_121,VPWR,li1,61.4100,73.4400,1.798960
FILLER_23_111,VPWR,li1,56.8100,73.4400,1.799039
FILLER_23_99,VPWR,li1,53.8200,73.4400,1.799069
FILLER_23_70,VPWR,li1,38.4100,73.4400,1.799329
FILLER_23_57,VPWR,li1,33.1200,73.4400,1.799459
FILLER_23_34,VPWR,li1,23.0000,73.4400,1.799742
FILLER_23_28,VPWR,li1,19.0900,73.4400,1.799741
FILLER_23_15,VPWR,li1,13.3400,73.4400,1.799740
FILLER_23_3,VPWR,li1,9.6600,73.4400,1.799740
FILLER_22_203,VPWR,li1,99.1300,73.4400,1.798616
FILLER_22_197,VPWR,li1,97.5200,73.4400,1.798616
FILLER_22_195,VPWR,li1,95.4500,73.4400,1.798623
FILLER_22_191,VPWR,li1,94.3000,73.4400,1.798631
FILLER_22_178,VPWR,li1,87.6300,73.4400,1.798664
FILLER_22_169,VPWR,li1,83.4900,73.4400,1.798687
FILLER_22_165,VPWR,li1,82.3400,73.4400,1.798687
FILLER_22_138,VPWR,li1,69.4600,73.4400,1.798825
FILLER_22_128,VPWR,li1,64.8600,73.4400,1.798891
FILLER_22_124,VPWR,li1,62.7900,73.4400,1.798931
FILLER_22_118,VPWR,li1,61.1800,73.4400,1.798960
FILLER_22_92,VPWR,li1,48.5300,73.4400,1.799155
FILLER_22_83,VPWR,li1,43.9300,73.4400,1.799231
FILLER_22_58,VPWR,li1,32.6600,73.4400,1.799505
FILLER_22_50,VPWR,li1,29.4400,73.4400,1.799551
FILLER_22_42,VPWR,li1,25.0700,73.4400,1.799660
FILLER_22_34,VPWR,li1,23.0000,73.4400,1.799742
FILLER_22_9,VPWR,li1,9.8900,73.4400,1.799740
FILLER_22_3,VPWR,li1,8.2800,73.4400,1.799740
FILLER_21_192,VPWR,li1,94.5300,68.0000,1.799564
FILLER_21_184,VPWR,li1,92.0000,68.0000,1.799568
FILLER_21_172,VPWR,li1,87.4000,68.0000,1.799577
FILLER_21_144,VPWR,li1,72.6800,68.0000,1.799616
FILLER_21_136,VPWR,li1,68.3100,68.0000,1.799630
FILLER_21_129,VPWR,li1,65.7800,68.0000,1.799641
FILLER_21_121,VPWR,li1,61.8700,68.0000,1.799660
FILLER_21_113,VPWR,li1,59.3400,68.0000,1.799672
FILLER_21_104,VPWR,li1,55.2000,68.0000,1.799694
FILLER_21_92,VPWR,li1,50.6000,68.0000,1.799723
FILLER_21_76,VPWR,li1,43.2400,68.0000,1.799780
FILLER_21_64,VPWR,li1,37.7200,68.0000,1.799808
FILLER_21_47,VPWR,li1,28.0600,68.0000,1.799884
FILLER_21_43,VPWR,li1,25.5300,68.0000,1.799899
FILLER_21_39,VPWR,li1,24.3800,68.0000,1.799899
FILLER_21_29,VPWR,li1,20.2400,68.0000,1.799917
FILLER_21_9,VPWR,li1,9.8900,68.0000,1.799915
FILLER_21_3,VPWR,li1,8.2800,68.0000,1.799915
FILLER_20_213,VPWR,li1,103.9600,68.0000,1.799553
FILLER_20_205,VPWR,li1,100.2800,68.0000,1.799554
FILLER_20_197,VPWR,li1,97.9800,68.0000,1.799557
FILLER_20_184,VPWR,li1,92.9200,68.0000,1.799568
FILLER_20_172,VPWR,li1,87.4000,68.0000,1.799577
FILLER_20_160,VPWR,li1,81.8800,68.0000,1.799587
FILLER_20_148,VPWR,li1,76.3600,68.0000,1.799600
FILLER_20_144,VPWR,li1,71.9900,68.0000,1.799616
FILLER_20_137,VPWR,li1,69.2300,68.0000,1.799630
FILLER_20_125,VPWR,li1,65.7800,68.0000,1.799641
FILLER_20_99,VPWR,li1,51.7500,68.0000,1.799723
FILLER_20_93,VPWR,li1,48.5300,68.0000,1.799736
FILLER_20_66,VPWR,li1,37.2600,68.0000,1.799808
FILLER_20_53,VPWR,li1,30.5900,68.0000,1.799857
FILLER_20_45,VPWR,li1,28.0600,68.0000,1.799884
FILLER_20_9,VPWR,li1,9.8900,68.0000,1.799915
FILLER_20_3,VPWR,li1,8.2800,68.0000,1.799915
FILLER_19_213,VPWR,li1,103.9600,62.5600,1.799668
FILLER_19_205,VPWR,li1,101.6600,62.5600,1.799668
FILLER_19_193,VPWR,li1,97.0600,62.5600,1.799668
FILLER_19_181,VPWR,li1,91.5400,62.5600,1.799668
FILLER_19_169,VPWR,li1,86.0200,62.5600,1.799668
FILLER_19_156,VPWR,li1,80.0400,62.5600,1.799672
FILLER_19_140,VPWR,li1,70.1500,62.5600,1.799693
FILLER_19_113,VPWR,li1,58.4200,62.5600,1.799740
FILLER_19_111,VPWR,li1,56.8100,62.5600,1.799749
FILLER_19_107,VPWR,li1,55.6600,62.5600,1.799749
FILLER_19_95,VPWR,li1,51.9800,62.5600,1.799766
FILLER_19_72,VPWR,li1,39.1000,62.5600,1.799834
FILLER_19_57,VPWR,li1,31.9700,62.5600,1.799876
FILLER_19_47,VPWR,li1,27.6000,62.5600,1.799898
FILLER_19_37,VPWR,li1,23.2300,62.5600,1.799924
FILLER_19_26,VPWR,li1,18.4000,62.5600,1.799937
FILLER_19_15,VPWR,li1,12.6500,62.5600,1.799937
FILLER_19_3,VPWR,li1,9.6600,62.5600,1.799937
FILLER_18_209,VPWR,li1,103.0400,62.5600,1.799668
FILLER_18_197,VPWR,li1,98.9000,62.5600,1.799668
FILLER_18_193,VPWR,li1,94.9900,62.5600,1.799668
FILLER_18_181,VPWR,li1,91.5400,62.5600,1.799668
FILLER_18_157,VPWR,li1,77.9700,62.5600,1.799675
FILLER_18_149,VPWR,li1,75.9000,62.5600,1.799679
FILLER_18_138,VPWR,li1,69.4600,62.5600,1.799693
FILLER_18_117,VPWR,li1,59.5700,62.5600,1.799728
FILLER_18_111,VPWR,li1,57.9600,62.5600,1.799740
FILLER_18_88,VPWR,li1,46.4600,62.5600,1.799795
FILLER_18_82,VPWR,li1,43.7000,62.5600,1.799809
FILLER_18_72,VPWR,li1,39.3300,62.5600,1.799834
FILLER_18_64,VPWR,li1,36.8000,62.5600,1.799846
FILLER_18_52,VPWR,li1,29.9000,62.5600,1.799886
FILLER_18_44,VPWR,li1,27.6000,62.5600,1.799898
FILLER_18_19,VPWR,li1,14.4900,62.5600,1.799937
FILLER_18_15,VPWR,li1,13.3400,62.5600,1.799937
FILLER_18_3,VPWR,li1,9.6600,62.5600,1.799937
FILLER_17_192,VPWR,li1,94.5300,57.1200,1.799023
FILLER_17_169,VPWR,li1,83.9500,57.1200,1.799067
FILLER_17_167,VPWR,li1,82.5700,57.1200,1.799081
FILLER_17_163,VPWR,li1,81.4200,57.1200,1.799081
FILLER_17_151,VPWR,li1,77.7400,57.1200,1.799107
FILLER_17_139,VPWR,li1,72.2200,57.1200,1.799131
FILLER_17_104,VPWR,li1,55.2000,57.1200,1.799236
FILLER_17_93,VPWR,li1,48.9900,57.1200,1.799373
FILLER_17_81,VPWR,li1,45.5400,57.1200,1.799406
FILLER_17_69,VPWR,li1,40.0200,57.1200,1.799502
FILLER_17_57,VPWR,li1,34.5000,57.1200,1.799619
FILLER_17_55,VPWR,li1,31.0500,57.1200,1.799660
FILLER_17_47,VPWR,li1,28.9800,57.1200,1.799696
FILLER_17_35,VPWR,li1,24.3800,57.1200,1.799777
FILLER_17_27,VPWR,li1,18.1700,57.1200,1.799822
FILLER_17_15,VPWR,li1,15.1800,57.1200,1.799822
FILLER_17_3,VPWR,li1,9.6600,57.1200,1.799822
FILLER_16_210,VPWR,li1,102.3500,57.1200,1.799001
FILLER_16_205,VPWR,li1,100.2800,57.1200,1.799006
FILLER_16_197,VPWR,li1,97.9800,57.1200,1.799011
FILLER_16_195,VPWR,li1,95.4500,57.1200,1.799023
FILLER_16_191,VPWR,li1,94.3000,57.1200,1.799023
FILLER_16_178,VPWR,li1,88.7800,57.1200,1.799043
FILLER_16_153,VPWR,li1,76.3600,57.1200,1.799107
FILLER_16_144,VPWR,li1,71.9900,57.1200,1.799131
FILLER_16_133,VPWR,li1,67.1600,57.1200,1.799158
FILLER_16_125,VPWR,li1,64.8600,57.1200,1.799172
FILLER_16_120,VPWR,li1,61.1800,57.1200,1.799194
FILLER_16_97,VPWR,li1,50.8300,57.1200,1.799313
FILLER_16_85,VPWR,li1,47.3800,57.1200,1.799373
FILLER_16_82,VPWR,li1,43.7000,57.1200,1.799438
FILLER_16_74,VPWR,li1,41.4000,57.1200,1.799502
FILLER_16_62,VPWR,li1,36.8000,57.1200,1.799559
FILLER_16_56,VPWR,li1,31.9700,57.1200,1.799660
FILLER_16_49,VPWR,li1,28.9800,57.1200,1.799696
FILLER_16_41,VPWR,li1,24.6100,57.1200,1.799777
FILLER_16_29,VPWR,li1,21.6200,57.1200,1.799822
FILLER_16_27,VPWR,li1,18.1700,57.1200,1.799822
FILLER_16_15,VPWR,li1,15.1800,57.1200,1.799822
FILLER_16_3,VPWR,li1,9.6600,57.1200,1.799822
FILLER_15_203,VPWR,li1,101.6600,51.6800,1.799416
FILLER_15_191,VPWR,li1,96.1400,51.6800,1.799427
FILLER_15_177,VPWR,li1,88.3200,51.6800,1.799441
FILLER_15_173,VPWR,li1,85.3300,51.6800,1.799452
FILLER_15_169,VPWR,li1,84.1800,51.6800,1.799452
FILLER_15_165,VPWR,li1,82.1100,51.6800,1.799461
FILLER_15_157,VPWR,li1,79.5800,51.6800,1.799471
FILLER_15_149,VPWR,li1,74.2900,51.6800,1.799493
FILLER_15_124,VPWR,li1,63.0200,51.6800,1.799550
FILLER_15_116,VPWR,li1,60.7200,51.6800,1.799566
FILLER_15_110,VPWR,li1,56.5800,51.6800,1.799606
FILLER_15_83,VPWR,li1,44.1600,51.6800,1.799690
FILLER_15_67,VPWR,li1,36.5700,51.6800,1.799758
FILLER_15_57,VPWR,li1,32.2000,51.6800,1.799799
FILLER_15_27,VPWR,li1,20.7000,51.6800,1.799900
FILLER_15_15,VPWR,li1,15.1800,51.6800,1.799900
FILLER_15_3,VPWR,li1,9.6600,51.6800,1.799900
FILLER_14_209,VPWR,li1,102.1200,51.6800,1.799416
FILLER_14_197,VPWR,li1,98.9000,51.6800,1.799420
FILLER_14_195,VPWR,li1,95.4500,51.6800,1.799427
FILLER_14_183,VPWR,li1,89.9300,51.6800,1.799441
FILLER_14_151,VPWR,li1,77.7400,51.6800,1.799485
FILLER_14_139,VPWR,li1,69.6900,51.6800,1.799521
FILLER_14_115,VPWR,li1,58.6500,51.6800,1.799590
FILLER_14_106,VPWR,li1,54.5100,51.6800,1.799621
FILLER_14_100,VPWR,li1,52.9000,51.6800,1.799621
FILLER_14_96,VPWR,li1,49.9100,51.6800,1.799651
FILLER_14_92,VPWR,li1,48.7600,51.6800,1.799651
FILLER_14_80,VPWR,li1,43.2400,51.6800,1.799712
FILLER_14_67,VPWR,li1,37.0300,51.6800,1.799758
FILLER_14_61,VPWR,li1,33.8100,51.6800,1.799799
FILLER_14_57,VPWR,li1,32.6600,51.6800,1.799799
FILLER_14_33,VPWR,li1,20.9300,51.6800,1.799900
FILLER_14_29,VPWR,li1,19.7800,51.6800,1.799900
FILLER_14_26,VPWR,li1,17.9400,51.6800,1.799900
FILLER_14_18,VPWR,li1,15.6400,51.6800,1.799900
FILLER_14_6,VPWR,li1,11.0400,51.6800,1.799900
FILLER_13_189,VPWR,li1,93.8400,46.2400,1.799222
FILLER_13_167,VPWR,li1,82.5700,46.2400,1.799251
FILLER_13_155,VPWR,li1,79.5800,46.2400,1.799259
FILLER_13_128,VPWR,li1,65.3200,46.2400,1.799371
FILLER_13_116,VPWR,li1,61.6400,46.2400,1.799420
FILLER_13_100,VPWR,li1,54.2800,46.2400,1.799501
FILLER_13_88,VPWR,li1,48.7600,46.2400,1.799551
FILLER_13_76,VPWR,li1,43.2400,46.2400,1.799615
FILLER_13_64,VPWR,li1,37.7200,46.2400,1.799671
FILLER_13_50,VPWR,li1,28.7500,46.2400,1.799789
FILLER_13_35,VPWR,li1,21.8500,46.2400,1.799870
FILLER_13_23,VPWR,li1,18.8600,46.2400,1.799868
FILLER_12_214,VPWR,li1,104.1900,46.2400,1.799212
FILLER_12_210,VPWR,li1,103.0400,46.2400,1.799212
FILLER_12_205,VPWR,li1,100.2800,46.2400,1.799212
FILLER_12_197,VPWR,li1,97.9800,46.2400,1.799215
FILLER_12_194,VPWR,li1,95.2200,46.2400,1.799219
FILLER_12_184,VPWR,li1,90.8500,46.2400,1.799227
FILLER_12_176,VPWR,li1,88.3200,46.2400,1.799233
FILLER_12_161,VPWR,li1,82.3400,46.2400,1.799251
FILLER_12_138,VPWR,li1,69.4600,46.2400,1.799327
FILLER_12_126,VPWR,li1,66.2400,46.2400,1.799371
FILLER_12_114,VPWR,li1,60.7200,46.2400,1.799420
FILLER_12_105,VPWR,li1,54.0500,46.2400,1.799501
FILLER_12_92,VPWR,li1,48.5300,46.2400,1.799551
FILLER_12_72,VPWR,li1,40.0200,46.2400,1.799646
FILLER_12_60,VPWR,li1,35.8800,46.2400,1.799692
FILLER_12_50,VPWR,li1,28.9800,46.2400,1.799789
FILLER_12_29,VPWR,li1,19.3200,46.2400,1.799868
FILLER_12_27,VPWR,li1,18.1700,46.2400,1.799868
FILLER_12_15,VPWR,li1,15.1800,46.2400,1.799864
FILLER_12_11,VPWR,li1,10.8100,46.2400,1.799860
FILLER_12_3,VPWR,li1,8.7400,46.2400,1.799860
FILLER_11_213,VPWR,li1,103.9600,40.8000,1.799718
FILLER_11_205,VPWR,li1,101.6600,40.8000,1.799718
FILLER_11_193,VPWR,li1,97.0600,40.8000,1.799718
FILLER_11_181,VPWR,li1,91.5400,40.8000,1.799718
FILLER_11_169,VPWR,li1,86.0200,40.8000,1.799718
