Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_26_20,VPWR,li1,16.5600,84.3200,1.799898
FILLER_26_14,VPWR,li1,12.1900,84.3200,1.799892
FILLER_26_7,VPWR,li1,9.6600,84.3200,1.799892
FILLER_25_167,VPWR,li1,82.5700,78.8800,1.799492
FILLER_25_155,VPWR,li1,79.5800,78.8800,1.799494
FILLER_25_145,VPWR,li1,72.9100,78.8800,1.799504
FILLER_25_128,VPWR,li1,64.6300,78.8800,1.799530
FILLER_25_113,VPWR,li1,58.1900,78.8800,1.799569
FILLER_25_96,VPWR,li1,52.4400,78.8800,1.799607
FILLER_25_75,VPWR,li1,42.7800,78.8800,1.799674
FILLER_25_65,VPWR,li1,35.8800,78.8800,1.799740
FILLER_25_57,VPWR,li1,33.5800,78.8800,1.799766
FILLER_25_55,VPWR,li1,31.0500,78.8800,1.799797
FILLER_25_51,VPWR,li1,29.2100,78.8800,1.799820
FILLER_25_39,VPWR,li1,26.2200,78.8800,1.799855
FILLER_25_27,VPWR,li1,20.7000,78.8800,1.799887
FILLER_25_15,VPWR,li1,15.1800,78.8800,1.799887
FILLER_25_3,VPWR,li1,9.6600,78.8800,1.799886
FILLER_24_188,VPWR,li1,92.2300,78.8800,1.799485
FILLER_24_180,VPWR,li1,90.1600,78.8800,1.799485
FILLER_24_176,VPWR,li1,86.7100,78.8800,1.799487
FILLER_24_172,VPWR,li1,85.5600,78.8800,1.799487
FILLER_24_160,VPWR,li1,81.8800,78.8800,1.799492
FILLER_24_148,VPWR,li1,76.3600,78.8800,1.799500
FILLER_24_139,VPWR,li1,69.6900,78.8800,1.799517
FILLER_24_135,VPWR,li1,68.5400,78.8800,1.799517
FILLER_24_123,VPWR,li1,64.8600,78.8800,1.799530
FILLER_24_113,VPWR,li1,58.4200,78.8800,1.799569
FILLER_24_101,VPWR,li1,54.7400,78.8800,1.799584
FILLER_24_90,VPWR,li1,47.1500,78.8800,1.799640
FILLER_24_64,VPWR,li1,35.6500,78.8800,1.799740
FILLER_24_56,VPWR,li1,33.1200,78.8800,1.799766
FILLER_24_44,VPWR,li1,26.2200,78.8800,1.799855
FILLER_24_33,VPWR,li1,20.9300,78.8800,1.799887
FILLER_24_29,VPWR,li1,19.7800,78.8800,1.799887
FILLER_24_26,VPWR,li1,17.9400,78.8800,1.799887
FILLER_24_13,VPWR,li1,12.8800,78.8800,1.799887
FILLER_24_6,VPWR,li1,9.2000,78.8800,1.799886
FILLER_23_181,VPWR,li1,90.6200,73.4400,1.799729
FILLER_23_169,VPWR,li1,86.0200,73.4400,1.799734
FILLER_23_167,VPWR,li1,82.5700,73.4400,1.799738
FILLER_23_155,VPWR,li1,79.5800,73.4400,1.799742
FILLER_23_143,VPWR,li1,74.0600,73.4400,1.799750
FILLER_23_131,VPWR,li1,68.5400,73.4400,1.799759
FILLER_23_122,VPWR,li1,62.1000,73.4400,1.799768
FILLER_23_113,VPWR,li1,57.9600,73.4400,1.799782
FILLER_23_100,VPWR,li1,54.2800,73.4400,1.799796
FILLER_23_88,VPWR,li1,48.7600,73.4400,1.799809
FILLER_23_76,VPWR,li1,43.2400,73.4400,1.799832
FILLER_23_64,VPWR,li1,37.7200,73.4400,1.799855
FILLER_23_55,VPWR,li1,31.0500,73.4400,1.799890
FILLER_23_51,VPWR,li1,29.2100,73.4400,1.799903
FILLER_23_45,VPWR,li1,27.6000,73.4400,1.799903
FILLER_23_33,VPWR,li1,23.4600,73.4400,1.799934
FILLER_22_182,VPWR,li1,89.9300,73.4400,1.799729
FILLER_22_174,VPWR,li1,87.4000,73.4400,1.799734
FILLER_22_162,VPWR,li1,82.8000,73.4400,1.799738
FILLER_22_153,VPWR,li1,77.2800,73.4400,1.799745
FILLER_22_141,VPWR,li1,73.1400,73.4400,1.799750
FILLER_22_128,VPWR,li1,67.1600,73.4400,1.799759
FILLER_22_124,VPWR,li1,62.7900,73.4400,1.799768
FILLER_22_106,VPWR,li1,57.0400,73.4400,1.799782
FILLER_22_98,VPWR,li1,50.8300,73.4400,1.799802
FILLER_22_81,VPWR,li1,43.4700,73.4400,1.799832
FILLER_22_73,VPWR,li1,40.9400,73.4400,1.799841
FILLER_22_60,VPWR,li1,33.3500,73.4400,1.799880
FILLER_22_56,VPWR,li1,32.2000,73.4400,1.799880
FILLER_22_29,VPWR,li1,21.6200,73.4400,1.799932
FILLER_22_27,VPWR,li1,18.1700,73.4400,1.799929
FILLER_22_11,VPWR,li1,10.8100,73.4400,1.799923
FILLER_22_3,VPWR,li1,8.7400,73.4400,1.799923
FILLER_21_166,VPWR,li1,82.3400,68.0000,1.799272
FILLER_21_151,VPWR,li1,75.4400,68.0000,1.799293
FILLER_21_139,VPWR,li1,71.3000,68.0000,1.799305
FILLER_21_113,VPWR,li1,58.1900,68.0000,1.799365
FILLER_21_109,VPWR,li1,56.3500,68.0000,1.799381
FILLER_21_97,VPWR,li1,50.6000,68.0000,1.799446
FILLER_21_69,VPWR,li1,39.1000,68.0000,1.799566
FILLER_21_57,VPWR,li1,34.5000,68.0000,1.799632
FILLER_21_55,VPWR,li1,31.0500,68.0000,1.799702
FILLER_21_51,VPWR,li1,29.9000,68.0000,1.799702
FILLER_21_39,VPWR,li1,26.2200,68.0000,1.799765
FILLER_21_27,VPWR,li1,20.7000,68.0000,1.799843
FILLER_21_7,VPWR,li1,8.9700,68.0000,1.799842
FILLER_21_3,VPWR,li1,7.8200,68.0000,1.799842
FILLER_20_178,VPWR,li1,88.3200,68.0000,1.799260
FILLER_20_166,VPWR,li1,84.6400,68.0000,1.799267
FILLER_20_98,VPWR,li1,51.0600,68.0000,1.799427
FILLER_20_85,VPWR,li1,45.0800,68.0000,1.799491
FILLER_20_83,VPWR,li1,43.9300,68.0000,1.799491
FILLER_20_76,VPWR,li1,40.7100,68.0000,1.799539
FILLER_20_63,VPWR,li1,35.8800,68.0000,1.799632
FILLER_20_51,VPWR,li1,31.7400,68.0000,1.799674
FILLER_20_33,VPWR,li1,20.9300,68.0000,1.799843
FILLER_20_29,VPWR,li1,19.7800,68.0000,1.799843
FILLER_20_26,VPWR,li1,17.9400,68.0000,1.799842
FILLER_20_11,VPWR,li1,11.2700,68.0000,1.799842
FILLER_20_3,VPWR,li1,8.7400,68.0000,1.799842
FILLER_19_181,VPWR,li1,90.6200,62.5600,1.799812
FILLER_19_169,VPWR,li1,86.0200,62.5600,1.799814
FILLER_19_167,VPWR,li1,82.5700,62.5600,1.799818
FILLER_19_159,VPWR,li1,80.5000,62.5600,1.799820
FILLER_19_153,VPWR,li1,76.3600,62.5600,1.799824
FILLER_19_141,VPWR,li1,70.8400,62.5600,1.799834
FILLER_19_129,VPWR,li1,67.6200,62.5600,1.799838
FILLER_19_123,VPWR,li1,62.3300,62.5600,1.799847
FILLER_19_113,VPWR,li1,57.7300,62.5600,1.799860
FILLER_19_107,VPWR,li1,54.9700,62.5600,1.799867
FILLER_19_101,VPWR,li1,53.3600,62.5600,1.799867
FILLER_19_95,VPWR,li1,49.9100,62.5600,1.799878
FILLER_19_79,VPWR,li1,43.2400,62.5600,1.799892
FILLER_19_57,VPWR,li1,32.2000,62.5600,1.799928
FILLER_19_53,VPWR,li1,30.5900,62.5600,1.799928
FILLER_19_41,VPWR,li1,27.1400,62.5600,1.799940
FILLER_19_33,VPWR,li1,21.3900,62.5600,1.799961
FILLER_19_25,VPWR,li1,18.8600,62.5600,1.799960
FILLER_19_15,VPWR,li1,12.8800,62.5600,1.799959
FILLER_19_3,VPWR,li1,9.6600,62.5600,1.799959
FILLER_18_168,VPWR,li1,83.0300,62.5600,1.799818
FILLER_18_162,VPWR,li1,81.4200,62.5600,1.799820
FILLER_18_150,VPWR,li1,77.2800,62.5600,1.799824
FILLER_18_141,VPWR,li1,70.8400,62.5600,1.799834
FILLER_18_139,VPWR,li1,69.6900,62.5600,1.799834
FILLER_18_133,VPWR,li1,68.0800,62.5600,1.799838
FILLER_18_121,VPWR,li1,63.9400,62.5600,1.799847
FILLER_18_109,VPWR,li1,56.1200,62.5600,1.799860
FILLER_18_97,VPWR,li1,52.9000,62.5600,1.799871
FILLER_18_85,VPWR,li1,47.3800,62.5600,1.799884
FILLER_18_83,VPWR,li1,43.9300,62.5600,1.799892
FILLER_18_79,VPWR,li1,42.7800,62.5600,1.799892
FILLER_18_73,VPWR,li1,39.3300,62.5600,1.799904
FILLER_18_51,VPWR,li1,31.7400,62.5600,1.799928
FILLER_18_32,VPWR,li1,21.1600,62.5600,1.799961
FILLER_18_27,VPWR,li1,18.1700,62.5600,1.799960
FILLER_18_3,VPWR,li1,9.6600,62.5600,1.799959
FILLER_17_185,VPWR,li1,91.5400,57.1200,1.799902
FILLER_17_176,VPWR,li1,87.8600,57.1200,1.799902
FILLER_17_166,VPWR,li1,82.3400,57.1200,1.799903
FILLER_17_160,VPWR,li1,79.3500,57.1200,1.799906
FILLER_17_156,VPWR,li1,78.2000,57.1200,1.799906
FILLER_17_144,VPWR,li1,74.5200,57.1200,1.799908
FILLER_17_132,VPWR,li1,69.0000,57.1200,1.799914
FILLER_17_125,VPWR,li1,63.7100,57.1200,1.799918
FILLER_17_113,VPWR,li1,60.2600,57.1200,1.799921
FILLER_17_109,VPWR,li1,56.3500,57.1200,1.799927
FILLER_17_90,VPWR,li1,47.1500,57.1200,1.799937
FILLER_17_83,VPWR,li1,44.6200,57.1200,1.799940
FILLER_17_71,VPWR,li1,40.9400,57.1200,1.799947
FILLER_17_64,VPWR,li1,35.4200,57.1200,1.799954
FILLER_17_52,VPWR,li1,29.6700,57.1200,1.799963
FILLER_17_44,VPWR,li1,27.6000,57.1200,1.799968
FILLER_17_30,VPWR,li1,19.5500,57.1200,1.799978
FILLER_17_24,VPWR,li1,17.9400,57.1200,1.799978
FILLER_17_7,VPWR,li1,8.9700,57.1200,1.799977
FILLER_17_3,VPWR,li1,7.8200,57.1200,1.799977
FILLER_16_186,VPWR,li1,91.7700,57.1200,1.799902
FILLER_16_178,VPWR,li1,89.2400,57.1200,1.799902
FILLER_16_152,VPWR,li1,76.1300,57.1200,1.799908
FILLER_16_139,VPWR,li1,69.6900,57.1200,1.799912
FILLER_16_131,VPWR,li1,66.0100,57.1200,1.799916
FILLER_16_121,VPWR,li1,61.8700,57.1200,1.799920
FILLER_16_115,VPWR,li1,58.6500,57.1200,1.799924
FILLER_16_111,VPWR,li1,57.5000,57.1200,1.799924
FILLER_16_99,VPWR,li1,53.8200,57.1200,1.799929
FILLER_16_79,VPWR,li1,42.3200,57.1200,1.799943
FILLER_16_71,VPWR,li1,40.0200,57.1200,1.799947
FILLER_16_59,VPWR,li1,35.4200,57.1200,1.799954
FILLER_16_47,VPWR,li1,29.9000,57.1200,1.799963
FILLER_16_38,VPWR,li1,23.2300,57.1200,1.799975
FILLER_16_32,VPWR,li1,21.6200,57.1200,1.799979
FILLER_16_11,VPWR,li1,11.0400,57.1200,1.799977
FILLER_16_3,VPWR,li1,8.7400,57.1200,1.799977
FILLER_15_163,VPWR,li1,80.7300,51.6800,1.799557
FILLER_15_156,VPWR,li1,78.2000,51.6800,1.799563
FILLER_15_144,VPWR,li1,74.5200,51.6800,1.799574
FILLER_15_137,VPWR,li1,68.7700,51.6800,1.799588
FILLER_15_120,VPWR,li1,61.6400,51.6800,1.799606
FILLER_15_107,VPWR,li1,54.9700,51.6800,1.799630
FILLER_15_77,VPWR,li1,41.6300,51.6800,1.799718
FILLER_15_69,VPWR,li1,39.1000,51.6800,1.799744
FILLER_15_61,VPWR,li1,33.8100,51.6800,1.799781
FILLER_15_57,VPWR,li1,32.6600,51.6800,1.799801
FILLER_15_53,VPWR,li1,30.5900,51.6800,1.799817
FILLER_15_45,VPWR,li1,28.0600,51.6800,1.799838
FILLER_15_38,VPWR,li1,23.4600,51.6800,1.799875
FILLER_15_30,VPWR,li1,21.1600,51.6800,1.799900
FILLER_15_18,VPWR,li1,16.5600,51.6800,1.799896
FILLER_15_6,VPWR,li1,11.0400,51.6800,1.799892
FILLER_14_181,VPWR,li1,89.0100,51.6800,1.799543
FILLER_14_173,VPWR,li1,86.9400,51.6800,1.799545
FILLER_14_151,VPWR,li1,75.2100,51.6800,1.799568
FILLER_14_141,VPWR,li1,70.8400,51.6800,1.799582
FILLER_14_138,VPWR,li1,69.4600,51.6800,1.799588
FILLER_14_130,VPWR,li1,67.1600,51.6800,1.799593
FILLER_14_118,VPWR,li1,62.5600,51.6800,1.799606
FILLER_14_95,VPWR,li1,50.6000,51.6800,1.799643
FILLER_14_85,VPWR,li1,45.3100,51.6800,1.799680
FILLER_14_80,VPWR,li1,43.2400,51.6800,1.799698
FILLER_14_56,VPWR,li1,32.2000,51.6800,1.799801
FILLER_14_45,VPWR,li1,26.4500,51.6800,1.799858
FILLER_14_41,VPWR,li1,25.3000,51.6800,1.799858
FILLER_14_23,VPWR,li1,16.3300,51.6800,1.799896
FILLER_13_181,VPWR,li1,90.6200,46.2400,1.799895
FILLER_13_169,VPWR,li1,86.0200,46.2400,1.799895
FILLER_13_164,VPWR,li1,81.8800,46.2400,1.799895
FILLER_13_150,VPWR,li1,76.3600,46.2400,1.799896
FILLER_13_143,VPWR,li1,71.5300,46.2400,1.799898
FILLER_13_127,VPWR,li1,64.4000,46.2400,1.799903
FILLER_13_111,VPWR,li1,56.8100,46.2400,1.799911
FILLER_13_99,VPWR,li1,51.5200,46.2400,1.799916
FILLER_13_91,VPWR,li1,49.2200,46.2400,1.799919
FILLER_13_81,VPWR,li1,43.7000,46.2400,1.799926
FILLER_13_60,VPWR,li1,34.0400,46.2400,1.799945
FILLER_13_30,VPWR,li1,21.1600,46.2400,1.799968
FILLER_13_24,VPWR,li1,17.2500,46.2400,1.799964
FILLER_13_17,VPWR,li1,14.2600,46.2400,1.799962
FILLER_13_10,VPWR,li1,10.3500,46.2400,1.799959
FILLER_13_6,VPWR,li1,9.2000,46.2400,1.799959
FILLER_12_188,VPWR,li1,92.2300,46.2400,1.799895
FILLER_12_184,VPWR,li1,91.0800,46.2400,1.799895
FILLER_12_172,VPWR,li1,87.4000,46.2400,1.799895
FILLER_12_153,VPWR,li1,76.1300,46.2400,1.799896
FILLER_12_141,VPWR,li1,73.1400,46.2400,1.799898
FILLER_12_139,VPWR,li1,69.6900,46.2400,1.799899
FILLER_12_133,VPWR,li1,68.0800,46.2400,1.799901
FILLER_12_121,VPWR,li1,63.9400,46.2400,1.799904
FILLER_12_111,VPWR,li1,57.9600,46.2400,1.799909
FILLER_12_97,VPWR,li1,51.9800,46.2400,1.799916
FILLER_12_85,VPWR,li1,47.3800,46.2400,1.799923
FILLER_12_76,VPWR,li1,42.3200,46.2400,1.799930
FILLER_12_68,VPWR,li1,37.2600,46.2400,1.799936
FILLER_12_60,VPWR,li1,34.9600,46.2400,1.799941
FILLER_12_48,VPWR,li1,30.3600,46.2400,1.799949
FILLER_12_42,VPWR,li1,25.0700,46.2400,1.799960
FILLER_12_34,VPWR,li1,23.0000,46.2400,1.799964
FILLER_12_29,VPWR,li1,19.0900,46.2400,1.799966
FILLER_12_27,VPWR,li1,18.1700,46.2400,1.799964
FILLER_12_23,VPWR,li1,17.0200,46.2400,1.799964
FILLER_11_181,VPWR,li1,90.6200,40.8000,1.799504
FILLER_11_169,VPWR,li1,86.0200,40.8000,1.799508
FILLER_11_162,VPWR,li1,81.4200,40.8000,1.799510
FILLER_11_145,VPWR,li1,72.4500,40.8000,1.799519
FILLER_11_123,VPWR,li1,63.9400,40.8000,1.799528
FILLER_11_104,VPWR,li1,55.2000,40.8000,1.799541
FILLER_11_87,VPWR,li1,45.7700,40.8000,1.799601
FILLER_11_81,VPWR,li1,44.1600,40.8000,1.799614
FILLER_11_69,VPWR,li1,40.0200,40.8000,1.799632
FILLER_11_57,VPWR,li1,34.5000,40.8000,1.799685
FILLER_11_53,VPWR,li1,30.5900,40.8000,1.799732
FILLER_11_41,VPWR,li1,27.1400,40.8000,1.799790
FILLER_11_23,VPWR,li1,16.7900,40.8000,1.799857
FILLER_10_184,VPWR,li1,90.3900,40.8000,1.799505
FILLER_10_178,VPWR,li1,88.7800,40.8000,1.799505
FILLER_10_166,VPWR,li1,84.6400,40.8000,1.799508
FILLER_10_154,VPWR,li1,79.1200,40.8000,1.799512
FILLER_10_141,VPWR,li1,71.3000,40.8000,1.799519
FILLER_10_139,VPWR,li1,69.6900,40.8000,1.799522
FILLER_10_134,VPWR,li1,67.3900,40.8000,1.799525
FILLER_10_130,VPWR,li1,66.2400,40.8000,1.799525
FILLER_10_118,VPWR,li1,62.5600,40.8000,1.799532
FILLER_10_85,VPWR,li1,45.3100,40.8000,1.799601
FILLER_10_82,VPWR,li1,43.7000,40.8000,1.799614
FILLER_10_46,VPWR,li1,27.1400,40.8000,1.799790
FILLER_10_22,VPWR,li1,15.8700,40.8000,1.799855
FILLER_10_16,VPWR,li1,14.2600,40.8000,1.799855
FILLER_10_9,VPWR,li1,10.5800,40.8000,1.799852
FILLER_9_163,VPWR,li1,80.9600,35.3600,1.799854
FILLER_9_155,VPWR,li1,78.6600,35.3600,1.799856
FILLER_9_143,VPWR,li1,74.0600,35.3600,1.799863
FILLER_9_135,VPWR,li1,67.8500,35.3600,1.799873
FILLER_9_129,VPWR,li1,66.2400,35.3600,1.799873
FILLER_9_111,VPWR,li1,56.8100,35.3600,1.799888
FILLER_9_82,VPWR,li1,44.1600,35.3600,1.799915
FILLER_9_63,VPWR,li1,34.7300,35.3600,1.799933
FILLER_9_46,VPWR,li1,27.3700,35.3600,1.799951
FILLER_9_26,VPWR,li1,18.4000,35.3600,1.799970
FILLER_8_185,VPWR,li1,91.5400,35.3600,1.799847
FILLER_8_174,VPWR,li1,87.4000,35.3600,1.799847
FILLER_8_164,VPWR,li1,81.4200,35.3600,1.799854
FILLER_8_159,VPWR,li1,79.1200,35.3600,1.799856
FILLER_8_151,VPWR,li1,76.8200,35.3600,1.799859
FILLER_8_132,VPWR,li1,66.7000,35.3600,1.799873
FILLER_8_120,VPWR,li1,63.4800,35.3600,1.799877
FILLER_8_107,VPWR,li1,54.9700,35.3600,1.799891
FILLER_8_89,VPWR,li1,46.6900,35.3600,1.799910
FILLER_8_85,VPWR,li1,45.5400,35.3600,1.799910
FILLER_8_83,VPWR,li1,43.9300,35.3600,1.799915
FILLER_8_78,VPWR,li1,41.6300,35.3600,1.799921
FILLER_8_64,VPWR,li1,35.4200,35.3600,1.799933
FILLER_8_56,VPWR,li1,33.1200,35.3600,1.799941
FILLER_8_48,VPWR,li1,28.2900,35.3600,1.799951
FILLER_8_40,VPWR,li1,25.7600,35.3600,1.799956
FILLER_8_35,VPWR,li1,21.8500,35.3600,1.799970
FILLER_8_29,VPWR,li1,20.2400,35.3600,1.799970
FILLER_8_20,VPWR,li1,16.5600,35.3600,1.799970
FILLER_8_15,VPWR,li1,12.8800,35.3600,1.799970
FILLER_8_3,VPWR,li1,9.6600,35.3600,1.799970
FILLER_7_181,VPWR,li1,90.6200,29.9200,1.799844
FILLER_7_169,VPWR,li1,86.0200,29.9200,1.799845
FILLER_7_165,VPWR,li1,82.1100,29.9200,1.799849
FILLER_7_150,VPWR,li1,74.7500,29.9200,1.799858
FILLER_7_137,VPWR,li1,69.0000,29.9200,1.799865
FILLER_7_125,VPWR,li1,65.7800,29.9200,1.799870
FILLER_7_113,VPWR,li1,60.2600,29.9200,1.799881
FILLER_7_110,VPWR,li1,56.5800,29.9200,1.799884
FILLER_7_100,VPWR,li1,52.9000,29.9200,1.799892
FILLER_7_96,VPWR,li1,49.9100,29.9200,1.799895
FILLER_7_85,VPWR,li1,44.8500,29.9200,1.799905
FILLER_7_77,VPWR,li1,41.1700,29.9200,1.799914
FILLER_7_69,VPWR,li1,39.1000,29.9200,1.799919
FILLER_7_57,VPWR,li1,33.5800,29.9200,1.799930
FILLER_7_55,VPWR,li1,31.0500,29.9200,1.799935
FILLER_7_23,VPWR,li1,16.5600,29.9200,1.799955
FILLER_6_163,VPWR,li1,80.7300,29.9200,1.799851
FILLER_6_141,VPWR,li1,72.2200,29.9200,1.799862
FILLER_6_139,VPWR,li1,69.6900,29.9200,1.799865
FILLER_6_127,VPWR,li1,66.7000,29.9200,1.799870
FILLER_6_115,VPWR,li1,58.6500,29.9200,1.799881
FILLER_6_100,VPWR,li1,51.7500,29.9200,1.799892
FILLER_6_93,VPWR,li1,48.9900,29.9200,1.799900
FILLER_6_85,VPWR,li1,46.4600,29.9200,1.799905
FILLER_6_81,VPWR,li1,43.4700,29.9200,1.799908
FILLER_6_75,VPWR,li1,40.2500,29.9200,1.799914
FILLER_6_63,VPWR,li1,34.9600,29.9200,1.799925
FILLER_6_49,VPWR,li1,28.2900,29.9200,1.799941
FILLER_6_38,VPWR,li1,23.2300,29.9200,1.799955
FILLER_6_29,VPWR,li1,19.7800,29.9200,1.799958
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.799958
FILLER_6_15,VPWR,li1,15.1800,29.9200,1.799955
FILLER_6_9,VPWR,li1,10.3500,29.9200,1.799952
FILLER_5_180,VPWR,li1,88.7800,24.4800,1.799889
FILLER_5_172,VPWR,li1,86.4800,24.4800,1.799890
FILLER_5_167,VPWR,li1,82.5700,24.4800,1.799893
FILLER_5_152,VPWR,li1,78.2000,24.4800,1.799895
FILLER_5_139,VPWR,li1,69.6900,24.4800,1.799902
FILLER_5_133,VPWR,li1,68.0800,24.4800,1.799902
