Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_27_39,VPWR,li1,24.8400,84.3200,1.799772
FILLER_27_26,VPWR,li1,17.9400,84.3200,1.799818
FILLER_26_256,VPWR,li1,123.5100,84.3200,1.798580
FILLER_26_251,VPWR,li1,121.2100,84.3200,1.798585
FILLER_26_224,VPWR,li1,108.7900,84.3200,1.798642
FILLER_26_212,VPWR,li1,103.2700,84.3200,1.798686
FILLER_26_208,VPWR,li1,102.1200,84.3200,1.798711
FILLER_26_195,VPWR,li1,95.4500,84.3200,1.798762
FILLER_26_191,VPWR,li1,94.3000,84.3200,1.798787
FILLER_26_168,VPWR,li1,83.4900,84.3200,1.798906
FILLER_26_156,VPWR,li1,80.0400,84.3200,1.798966
FILLER_26_141,VPWR,li1,70.6100,84.3200,1.799091
FILLER_26_128,VPWR,li1,67.1600,84.3200,1.799153
FILLER_26_116,VPWR,li1,61.6400,84.3200,1.799231
FILLER_26_104,VPWR,li1,56.1200,84.3200,1.799302
FILLER_26_92,VPWR,li1,50.6000,84.3200,1.799386
FILLER_26_78,VPWR,li1,42.7800,84.3200,1.799508
FILLER_26_71,VPWR,li1,38.4100,84.3200,1.799581
FILLER_26_65,VPWR,li1,36.8000,84.3200,1.799581
FILLER_26_53,VPWR,li1,32.6600,84.3200,1.799647
FILLER_26_41,VPWR,li1,27.1400,84.3200,1.799735
FILLER_26_29,VPWR,li1,21.6200,84.3200,1.799824
FILLER_26_16,VPWR,li1,15.6400,84.3200,1.799815
FILLER_26_12,VPWR,li1,11.2700,84.3200,1.799810
FILLER_26_6,VPWR,li1,9.6600,84.3200,1.799810
FILLER_25_257,VPWR,li1,124.6600,78.8800,1.798885
FILLER_25_220,VPWR,li1,107.6400,78.8800,1.798939
FILLER_25_209,VPWR,li1,103.5000,78.8800,1.798953
FILLER_25_196,VPWR,li1,96.1400,78.8800,1.799005
FILLER_25_189,VPWR,li1,92.9200,78.8800,1.799030
FILLER_25_181,VPWR,li1,90.6200,78.8800,1.799051
FILLER_25_169,VPWR,li1,86.0200,78.8800,1.799095
FILLER_25_167,VPWR,li1,82.5700,78.8800,1.799142
FILLER_25_161,VPWR,li1,80.9600,78.8800,1.799142
FILLER_25_149,VPWR,li1,76.8200,78.8800,1.799182
FILLER_25_113,VPWR,li1,57.7300,78.8800,1.799375
FILLER_25_111,VPWR,li1,56.8100,78.8800,1.799399
FILLER_25_107,VPWR,li1,55.6600,78.8800,1.799399
FILLER_25_95,VPWR,li1,51.9800,78.8800,1.799449
FILLER_25_83,VPWR,li1,46.4600,78.8800,1.799506
FILLER_25_69,VPWR,li1,37.4900,78.8800,1.799630
FILLER_25_48,VPWR,li1,29.4400,78.8800,1.799717
FILLER_25_38,VPWR,li1,23.9200,78.8800,1.799789
FILLER_25_26,VPWR,li1,20.2400,78.8800,1.799842
FILLER_24_259,VPWR,li1,125.1200,78.8800,1.798885
FILLER_24_229,VPWR,li1,111.5500,78.8800,1.798912
FILLER_24_217,VPWR,li1,108.1000,78.8800,1.798929
FILLER_24_182,VPWR,li1,90.6200,78.8800,1.799051
FILLER_24_170,VPWR,li1,86.4800,78.8800,1.799095
FILLER_24_158,VPWR,li1,80.9600,78.8800,1.799142
FILLER_24_141,VPWR,li1,73.1400,78.8800,1.799219
FILLER_24_137,VPWR,li1,69.2300,78.8800,1.799270
FILLER_24_131,VPWR,li1,66.2400,78.8800,1.799295
FILLER_24_125,VPWR,li1,63.7100,78.8800,1.799323
FILLER_24_109,VPWR,li1,57.0400,78.8800,1.799399
FILLER_24_93,VPWR,li1,48.9900,78.8800,1.799476
FILLER_24_85,VPWR,li1,46.4600,78.8800,1.799506
FILLER_24_60,VPWR,li1,33.3500,78.8800,1.799666
FILLER_24_52,VPWR,li1,31.2800,78.8800,1.799693
FILLER_24_29,VPWR,li1,19.5500,78.8800,1.799839
FILLER_24_27,VPWR,li1,18.1700,78.8800,1.799839
FILLER_24_15,VPWR,li1,15.1800,78.8800,1.799835
FILLER_24_11,VPWR,li1,10.8100,78.8800,1.799829
FILLER_24_3,VPWR,li1,8.7400,78.8800,1.799829
FILLER_23_254,VPWR,li1,123.0500,73.4400,1.797912
FILLER_23_249,VPWR,li1,120.5200,73.4400,1.797917
FILLER_23_237,VPWR,li1,117.3000,73.4400,1.797923
FILLER_23_225,VPWR,li1,111.7800,73.4400,1.797934
FILLER_23_220,VPWR,li1,107.6400,73.4400,1.797945
FILLER_23_196,VPWR,li1,95.9100,73.4400,1.797986
FILLER_23_169,VPWR,li1,84.1800,73.4400,1.798081
FILLER_23_113,VPWR,li1,57.7300,73.4400,1.798529
FILLER_23_107,VPWR,li1,55.2000,73.4400,1.798589
FILLER_23_100,VPWR,li1,51.7500,73.4400,1.798745
FILLER_23_94,VPWR,li1,50.1400,73.4400,1.798745
FILLER_23_82,VPWR,li1,46.0000,73.4400,1.798921
FILLER_23_57,VPWR,li1,32.2000,73.4400,1.799328
FILLER_23_50,VPWR,li1,29.9000,73.4400,1.799418
FILLER_23_21,VPWR,li1,15.4100,73.4400,1.799645
FILLER_23_15,VPWR,li1,13.8000,73.4400,1.799645
FILLER_23_3,VPWR,li1,9.6600,73.4400,1.799645
FILLER_22_253,VPWR,li1,123.7400,73.4400,1.797912
FILLER_22_249,VPWR,li1,120.7500,73.4400,1.797917
FILLER_22_237,VPWR,li1,117.3000,73.4400,1.797923
FILLER_22_225,VPWR,li1,111.7800,73.4400,1.797934
FILLER_22_213,VPWR,li1,106.2600,73.4400,1.797945
FILLER_22_195,VPWR,li1,95.4500,73.4400,1.797986
FILLER_22_174,VPWR,li1,85.7900,73.4400,1.798055
FILLER_22_170,VPWR,li1,84.6400,73.4400,1.798081
FILLER_22_148,VPWR,li1,73.8300,73.4400,1.798182
FILLER_22_119,VPWR,li1,60.4900,73.4400,1.798448
FILLER_22_97,VPWR,li1,50.6000,73.4400,1.798745
FILLER_22_85,VPWR,li1,47.3800,73.4400,1.798829
FILLER_22_82,VPWR,li1,43.7000,73.4400,1.798985
FILLER_22_60,VPWR,li1,34.0400,73.4400,1.799268
FILLER_22_52,VPWR,li1,29.6700,73.4400,1.799418
FILLER_22_21,VPWR,li1,15.4100,73.4400,1.799645
FILLER_22_15,VPWR,li1,13.8000,73.4400,1.799645
FILLER_22_3,VPWR,li1,9.6600,73.4400,1.799645
FILLER_21_249,VPWR,li1,122.8200,68.0000,1.799704
FILLER_21_237,VPWR,li1,117.3000,68.0000,1.799704
FILLER_21_225,VPWR,li1,111.7800,68.0000,1.799704
FILLER_21_222,VPWR,li1,108.1000,68.0000,1.799704
FILLER_21_214,VPWR,li1,105.8000,68.0000,1.799704
FILLER_21_202,VPWR,li1,101.2000,68.0000,1.799704
FILLER_21_196,VPWR,li1,95.9100,68.0000,1.799705
FILLER_21_181,VPWR,li1,90.1600,68.0000,1.799708
FILLER_21_169,VPWR,li1,86.0200,68.0000,1.799711
FILLER_21_164,VPWR,li1,81.8800,68.0000,1.799714
FILLER_21_154,VPWR,li1,76.5900,68.0000,1.799722
FILLER_21_148,VPWR,li1,74.9800,68.0000,1.799722
FILLER_21_132,VPWR,li1,66.7000,68.0000,1.799739
FILLER_21_113,VPWR,li1,57.7300,68.0000,1.799763
FILLER_21_108,VPWR,li1,56.1200,68.0000,1.799763
FILLER_21_95,VPWR,li1,50.6000,68.0000,1.799780
FILLER_21_62,VPWR,li1,35.4200,68.0000,1.799846
FILLER_21_54,VPWR,li1,30.8200,68.0000,1.799870
FILLER_21_46,VPWR,li1,28.5200,68.0000,1.799883
FILLER_21_39,VPWR,li1,23.6900,68.0000,1.799915
FILLER_21_27,VPWR,li1,18.8600,68.0000,1.799928
FILLER_21_15,VPWR,li1,15.1800,68.0000,1.799928
